0.325,0.23564,0.014202,0.14172,0.14172
0.32711,0.23553,0.013905,0.14115,0.14115
0.32923,0.23538,0.013658,0.14058,0.14058
0.33138,0.23524,0.013413,0.13999,0.13999
0.3335,0.2351,0.01317,0.13941,0.13941
0.33559,0.23495,0.012874,0.13886,0.13886
0.33771,0.23479,0.012627,0.13829,0.13829
0.33983,0.23464,0.012378,0.13772,0.13772
0.34195,0.23449,0.01213,0.13714,0.13714
0.34407,0.23431,0.011923,0.13657,0.13657
0.34625,0.23409,0.011667,0.136,0.136
0.34842,0.23395,0.011462,0.13539,0.13539
0.35056,0.23374,0.011207,0.13483,0.13483
0.35274,0.23356,0.011003,0.13423,0.13423
0.35485,0.23336,0.010748,0.13368,0.13368
0.35701,0.23318,0.010549,0.13309,0.13309
0.35916,0.23294,0.010347,0.13252,0.13252
0.36136,0.23274,0.010147,0.13192,0.13192
0.36358,0.2325,0.009948,0.13132,0.13132
0.36572,0.23227,0.0097466,0.13075,0.13075
0.36791,0.23204,0.0095476,0.13017,0.13017
0.37005,0.23181,0.0093463,0.1296,0.1296
0.37227,0.23157,0.0091468,0.129,0.129
0.37444,0.23133,0.0089973,0.12841,0.12841
0.37666,0.23109,0.0087978,0.12782,0.12782
0.37884,0.23082,0.0086487,0.12723,0.12723
0.38105,0.23055,0.00845,0.12665,0.12665
0.38324,0.23027,0.0083008,0.12606,0.12606
0.38543,0.23,0.0081516,0.12548,0.12548
0.38764,0.22973,0.0079528,0.12489,0.12489
0.38983,0.22945,0.0078035,0.12431,0.12431
0.39204,0.22914,0.0076546,0.12372,0.12372
0.39422,0.22883,0.007506,0.12315,0.12315
0.39648,0.22852,0.0073618,0.12255,0.12255
0.39867,0.22817,0.0072166,0.12198,0.12198
0.40087,0.22789,0.0070698,0.12139,0.12139
0.40314,0.22758,0.0069222,0.12079,0.12079
0.4053,0.22728,0.0067734,0.12021,0.12021
0.40755,0.22696,0.0066235,0.11962,0.11962
0.40979,0.22661,0.0064688,0.11905,0.11905
0.41201,0.22625,0.006364,0.11846,0.11846
0.41428,0.22592,0.0062603,0.11784,0.11784
0.41652,0.22558,0.0061061,0.11727,0.11727
0.41873,0.22522,0.0060018,0.11669,0.11669
0.42099,0.22492,0.0058491,0.11608,0.11608
0.42317,0.22453,0.0057483,0.11552,0.11552
0.42544,0.22419,0.0055986,0.11492,0.11492
0.42774,0.22379,0.0054986,0.11432,0.11432
0.42993,0.22341,0.0053978,0.11375,0.11375
0.4322,0.22302,0.0052981,0.11316,0.11316
0.43438,0.22264,0.0051974,0.11259,0.11259
0.43668,0.22226,0.005048,0.11201,0.11201
0.43895,0.22187,0.0049483,0.11141,0.11141
0.44112,0.22146,0.0048481,0.11086,0.11086
0.44337,0.22108,0.0047486,0.11027,0.11027
0.44563,0.22067,0.0046493,0.10968,0.10968
0.44788,0.22024,0.0045998,0.10909,0.10909
0.45012,0.21983,0.0045007,0.10852,0.10852
0.45239,0.21942,0.0044013,0.10793,0.10793
0.45463,0.21901,0.0043022,0.10735,0.10735
0.45689,0.21856,0.0042032,0.10678,0.10678
0.45914,0.21816,0.0041039,0.1062,0.1062
0.46139,0.21773,0.0040561,0.10561,0.10561
0.46368,0.21725,0.0039609,0.10504,0.10504
0.46591,0.21682,0.0038655,0.10447,0.10447
0.46817,0.21638,0.0037679,0.10389,0.10389
0.47037,0.21591,0.0037192,0.10333,0.10333
0.47264,0.2155,0.003621,0.10275,0.10275
0.47486,0.21503,0.0035704,0.10218,0.10218
0.47712,0.21455,0.0034661,0.10162,0.10162
0.47938,0.21405,0.0034119,0.10105,0.10105
0.48161,0.21356,0.0033581,0.10049,0.10049
0.48393,0.21312,0.0032549,0.0999,0.0999
0.48612,0.21265,0.0032014,0.099345,0.099345
0.48835,0.21219,0.0031491,0.09877,0.09877
0.4906,0.21172,0.0030488,0.098211,0.098211
0.49285,0.21119,0.0029985,0.097651,0.097651
0.49508,0.21068,0.0029484,0.097097,0.097097
0.4973,0.21017,0.0028983,0.096542,0.096542
0.49953,0.20971,0.0027982,0.095988,0.095988
0.50182,0.20923,0.0027485,0.095398,0.095398
0.50405,0.2087,0.0026987,0.094853,0.094853
0.50625,0.2082,0.0026487,0.094303,0.094303
